state,year,week,incidence
Kelantan,2016,22,0
Kelantan,2016,23,0
Kelantan,2016,24,0
Kelantan,2016,25,1
Kelantan,2016,26,0
Kelantan,2016,27,0
Kelantan,2016,28,0
Kelantan,2016,29,1
Kelantan,2016,30,0
Kelantan,2016,31,1
Kelantan,2016,32,4
Kelantan,2016,33,1
Kelantan,2016,34,1
Kelantan,2016,35,0
Kelantan,2016,36,1
Kelantan,2016,37,0
Kelantan,2016,38,1
Kelantan,2016,39,0
Kelantan,2016,40,0
Kelantan,2016,41,1
Kelantan,2016,42,0
Kelantan,2016,43,1
Kelantan,2016,44,0
Kelantan,2016,45,0
Kelantan,2016,46,1
Kelantan,2016,47,0
Kelantan,2016,48,0
Kelantan,2016,49,1
Kelantan,2016,50,0
Kelantan,2016,51,0
Kelantan,2016,52,0
Kelantan,2017,1,1
Kelantan,2017,2,0
Kelantan,2017,3,0
Kelantan,2017,4,0
Kelantan,2017,5,1
Kelantan,2017,6,0
Kelantan,2017,7,1
Kelantan,2017,8,1
Kelantan,2017,9,0
Kelantan,2017,10,0
Kelantan,2017,11,1
Kelantan,2017,12,0
Kelantan,2017,13,0
Kelantan,2017,14,0
Kelantan,2017,15,0
Kelantan,2017,16,0
Kelantan,2017,17,0
Kelantan,2017,18,0
Kelantan,2017,19,0
Kelantan,2017,20,0
Kelantan,2017,21,0
Kelantan,2017,22,0
Kelantan,2017,23,1
Kelantan,2017,24,0
Kelantan,2017,25,0
Kelantan,2017,26,0
Kelantan,2017,27,0
Kelantan,2017,28,0
Kelantan,2017,29,0
Kelantan,2017,30,0
Kelantan,2017,31,0
Kelantan,2017,32,0
Kelantan,2017,33,0
Kelantan,2017,34,0
Kelantan,2017,35,0
Kelantan,2017,36,0
Kelantan,2017,37,0
Kelantan,2017,38,0
Kelantan,2017,39,0
Kelantan,2017,40,0
Kelantan,2017,41,0
Kelantan,2017,42,0
Kelantan,2017,43,0
Kelantan,2017,44,0
Kelantan,2017,45,0
Kelantan,2017,46,0
Kelantan,2017,47,1
Kelantan,2017,48,0
Kelantan,2017,49,0
Kelantan,2017,50,0
Kelantan,2017,51,0
Kelantan,2017,52,0
Kuala Lumpur,2010,1,3
Kuala Lumpur,2010,2,5
Kuala Lumpur,2010,3,3
Kuala Lumpur,2010,4,6
Kuala Lumpur,2010,5,4
Kuala Lumpur,2010,6,4
Kuala Lumpur,2010,7,5
Kuala Lumpur,2010,8,5
Kuala Lumpur,2010,9,17
Kuala Lumpur,2010,10,11
Kuala Lumpur,2010,11,16
Kuala Lumpur,2010,12,7
Kuala Lumpur,2010,13,7
Kuala Lumpur,2010,14,2
Kuala Lumpur,2010,15,8
Kuala Lumpur,2010,16,15
Kuala Lumpur,2010,17,11
Kuala Lumpur,2010,18,1
Kuala Lumpur,2010,19,4
Kuala Lumpur,2010,20,11
Kuala Lumpur,2010,21,5
Kuala Lumpur,2010,22,3
Kuala Lumpur,2010,23,6
Kuala Lumpur,2010,24,8
Kuala Lumpur,2010,25,4
Kuala Lumpur,2010,26,6
Kuala Lumpur,2010,27,5
Kuala Lumpur,2010,28,4
Kuala Lumpur,2010,29,5
Kuala Lumpur,2010,30,6
Kuala Lumpur,2010,31,4
Kuala Lumpur,2010,32,5
Kuala Lumpur,2010,33,5
Kuala Lumpur,2010,34,3
Kuala Lumpur,2010,35,4
Kuala Lumpur,2010,36,1
Kuala Lumpur,2010,37,4
Kuala Lumpur,2010,38,5
Kuala Lumpur,2010,39,5
Kuala Lumpur,2010,40,4
Kuala Lumpur,2010,41,7
Kuala Lumpur,2010,42,6
Kuala Lumpur,2010,43,7
Kuala Lumpur,2010,44,5
Kuala Lumpur,2010,45,6
Kuala Lumpur,2010,46,1
Kuala Lumpur,2010,47,7
Kuala Lumpur,2010,48,7
Kuala Lumpur,2010,49,1
Kuala Lumpur,2010,50,5
Kuala Lumpur,2010,51,5
Kuala Lumpur,2010,52,3
Kuala Lumpur,2011,1,3
Kuala Lumpur,2011,2,1
Kuala Lumpur,2011,3,4
Kuala Lumpur,2011,4,8
Kuala Lumpur,2011,5,1
Kuala Lumpur,2011,6,1
Kuala Lumpur,2011,7,3
Kuala Lumpur,2011,8,2
Kuala Lumpur,2011,9,4
Kuala Lumpur,2011,10,4
Kuala Lumpur,2011,11,1
Kuala Lumpur,2011,12,1
Kuala Lumpur,2011,13,3
Kuala Lumpur,2011,14,2
Kuala Lumpur,2011,15,3
Kuala Lumpur,2011,16,5
Kuala Lumpur,2011,17,2
Kuala Lumpur,2011,18,2
Kuala Lumpur,2011,19,2
Kuala Lumpur,2011,20,4
Kuala Lumpur,2011,21,4
Kuala Lumpur,2011,22,7
Kuala Lumpur,2011,23,4
Kuala Lumpur,2011,24,4
Kuala Lumpur,2011,25,6
Kuala Lumpur,2011,26,4
Kuala Lumpur,2011,27,3
Kuala Lumpur,2011,28,3
Kuala Lumpur,2011,29,2
Kuala Lumpur,2011,30,2
Kuala Lumpur,2011,31,2
Kuala Lumpur,2011,32,3
Kuala Lumpur,2011,33,3
Kuala Lumpur,2011,34,5
Kuala Lumpur,2011,35,1
Kuala Lumpur,2011,36,1
Kuala Lumpur,2011,37,2
Kuala Lumpur,2011,38,2
Kuala Lumpur,2011,39,4
Kuala Lumpur,2011,40,3
Kuala Lumpur,2011,41,3
Kuala Lumpur,2011,42,2
Kuala Lumpur,2011,43,7
Kuala Lumpur,2011,44,5
Kuala Lumpur,2011,45,0
Kuala Lumpur,2011,46,8
Kuala Lumpur,2011,47,3
Kuala Lumpur,2011,48,2
Kuala Lumpur,2011,49,1
Kuala Lumpur,2011,50,4
Kuala Lumpur,2011,51,1
Kuala Lumpur,2011,52,3
Kuala Lumpur,2012,1,0
Kuala Lumpur,2012,2,1
Kuala Lumpur,2012,3,1
Kuala Lumpur,2012,4,2
Kuala Lumpur,2012,5,2
Kuala Lumpur,2012,6,5
Kuala Lumpur,2012,7,3
Kuala Lumpur,2012,8,4
Kuala Lumpur,2012,9,2
Kuala Lumpur,2012,10,2
Kuala Lumpur,2012,11,5
Kuala Lumpur,2012,12,3
Kuala Lumpur,2012,13,4
Kuala Lumpur,2012,14,2
Kuala Lumpur,2012,15,0
Kuala Lumpur,2012,16,3
Kuala Lumpur,2012,17,9
Kuala Lumpur,2012,18,2
Kuala Lumpur,2012,19,0
Kuala Lumpur,2012,20,0
Kuala Lumpur,2012,21,3
Kuala Lumpur,2012,22,3
Kuala Lumpur,2012,23,2
Kuala Lumpur,2012,24,0
Kuala Lumpur,2012,25,2
Kuala Lumpur,2012,26,2
Kuala Lumpur,2012,27,0
Kuala Lumpur,2012,28,0
Kuala Lumpur,2012,29,0
Kuala Lumpur,2012,30,0
Kuala Lumpur,2012,31,0
Kuala Lumpur,2012,32,1
Kuala Lumpur,2012,33,0
Kuala Lumpur,2012,34,1
Kuala Lumpur,2012,35,1
Kuala Lumpur,2012,36,0
Kuala Lumpur,2012,37,1
Kuala Lumpur,2012,38,1
Kuala Lumpur,2012,39,0
Kuala Lumpur,2012,40,1
Kuala Lumpur,2012,41,0
Kuala Lumpur,2012,42,1
Kuala Lumpur,2012,43,0
Kuala Lumpur,2012,44,0
Kuala Lumpur,2012,45,0
Kuala Lumpur,2012,46,0
Kuala Lumpur,2012,47,0
Kuala Lumpur,2012,48,2
Kuala Lumpur,2012,49,1
Kuala Lumpur,2012,50,1
Kuala Lumpur,2012,51,1
Kuala Lumpur,2012,52,0
Kuala Lumpur,2013,1,0
Kuala Lumpur,2013,2,2
Kuala Lumpur,2013,3,1
Kuala Lumpur,2013,4,2
Kuala Lumpur,2013,5,1
Kuala Lumpur,2013,6,4
Kuala Lumpur,2013,7,2
Kuala Lumpur,2013,8,2
Kuala Lumpur,2013,9,4
Kuala Lumpur,2013,10,4
Kuala Lumpur,2013,11,3
Kuala Lumpur,2013,12,2
Kuala Lumpur,2013,13,1
Kuala Lumpur,2013,14,2
Kuala Lumpur,2013,15,0
Kuala Lumpur,2013,16,0
Kuala Lumpur,2013,17,1
Kuala Lumpur,2013,18,4
Kuala Lumpur,2013,19,1
Kuala Lumpur,2013,20,0
Kuala Lumpur,2013,21,2
Kuala Lumpur,2013,22,1
Kuala Lumpur,2013,23,2
Kuala Lumpur,2013,24,2
Kuala Lumpur,2013,25,3
Kuala Lumpur,2013,26,4
Kuala Lumpur,2013,27,2
Kuala Lumpur,2013,28,1
Kuala Lumpur,2013,29,2
Kuala Lumpur,2013,30,0
Kuala Lumpur,2013,31,2
Kuala Lumpur,2013,32,0
Kuala Lumpur,2013,33,2
Kuala Lumpur,2013,34,1
Kuala Lumpur,2013,35,4
Kuala Lumpur,2013,36,3
Kuala Lumpur,2013,37,0
Kuala Lumpur,2013,38,1
Kuala Lumpur,2013,39,1
Kuala Lumpur,2013,40,0
Kuala Lumpur,2013,41,0
Kuala Lumpur,2013,42,0
Kuala Lumpur,2013,43,1
Kuala Lumpur,2013,44,1
Kuala Lumpur,2013,45,0
Kuala Lumpur,2013,46,5
Kuala Lumpur,2013,47,1
Kuala Lumpur,2013,48,0
Kuala Lumpur,2013,49,0
Kuala Lumpur,2013,50,2
Kuala Lumpur,2013,51,0
Kuala Lumpur,2013,52,2
Kuala Lumpur,2014,1,3
Kuala Lumpur,2014,2,1
Kuala Lumpur,2014,3,10
Kuala Lumpur,2014,4,4
Kuala Lumpur,2014,5,2
Kuala Lumpur,2014,6,6
Kuala Lumpur,2014,7,2
Kuala Lumpur,2014,8,2
Kuala Lumpur,2014,9,2
Kuala Lumpur,2014,10,3
Kuala Lumpur,2014,11,1
Kuala Lumpur,2014,12,1
Kuala Lumpur,2014,13,2
Kuala Lumpur,2014,14,3
Kuala Lumpur,2014,15,2
Kuala Lumpur,2014,16,1
Kuala Lumpur,2014,17,1
Kuala Lumpur,2014,18,3
Kuala Lumpur,2014,19,0
Kuala Lumpur,2014,20,1
Kuala Lumpur,2014,21,1
Kuala Lumpur,2014,22,1
Kuala Lumpur,2014,23,2
Kuala Lumpur,2014,24,2
Kuala Lumpur,2014,25,3
Kuala Lumpur,2014,26,2
Kuala Lumpur,2014,27,6
Kuala Lumpur,2014,28,4
Kuala Lumpur,2014,29,4
Kuala Lumpur,2014,30,2
Kuala Lumpur,2014,31,1
Kuala Lumpur,2014,32,2
Kuala Lumpur,2014,33,2
Kuala Lumpur,2014,34,0
Kuala Lumpur,2014,35,3
Kuala Lumpur,2014,36,1
Kuala Lumpur,2014,37,1
Kuala Lumpur,2014,38,3
Kuala Lumpur,2014,39,2
Kuala Lumpur,2014,40,2
Kuala Lumpur,2014,41,2
Kuala Lumpur,2014,42,1
Kuala Lumpur,2014,43,1
Kuala Lumpur,2014,44,1
Kuala Lumpur,2014,45,1
Kuala Lumpur,2014,46,1
Kuala Lumpur,2014,47,0
Kuala Lumpur,2014,48,1
Kuala Lumpur,2014,49,0
Kuala Lumpur,2014,50,3
Kuala Lumpur,2014,51,1
Kuala Lumpur,2014,52,1
Kuala Lumpur,2014,53,2
Kuala Lumpur,2015,1,4
Kuala Lumpur,2015,2,2
Kuala Lumpur,2015,3,2
Kuala Lumpur,2015,4,3
Kuala Lumpur,2015,5,2
Kuala Lumpur,2015,6,3
Kuala Lumpur,2015,7,6
Kuala Lumpur,2015,8,2
Kuala Lumpur,2015,9,3
Kuala Lumpur,2015,10,3
Kuala Lumpur,2015,11,3
Kuala Lumpur,2015,12,0
Kuala Lumpur,2015,13,1
Kuala Lumpur,2015,14,2
Kuala Lumpur,2015,15,2
Kuala Lumpur,2015,16,1
Kuala Lumpur,2015,17,1
Kuala Lumpur,2015,18,1
Kuala Lumpur,2015,19,2
Kuala Lumpur,2015,20,1
Kuala Lumpur,2015,21,1
Kuala Lumpur,2015,22,2
Kuala Lumpur,2015,23,1
Kuala Lumpur,2015,24,2
Kuala Lumpur,2015,25,4
Kuala Lumpur,2015,26,2
Kuala Lumpur,2015,27,2
Kuala Lumpur,2015,28,2
Kuala Lumpur,2015,29,0
Kuala Lumpur,2015,30,0
Kuala Lumpur,2015,31,4
Kuala Lumpur,2015,32,2
Kuala Lumpur,2015,33,3
Kuala Lumpur,2015,34,2
Kuala Lumpur,2015,35,4
Kuala Lumpur,2015,36,2
Kuala Lumpur,2015,37,2
Kuala Lumpur,2015,38,1
Kuala Lumpur,2015,39,2
Kuala Lumpur,2015,40,3
Kuala Lumpur,2015,41,2
Kuala Lumpur,2015,42,1
Kuala Lumpur,2015,43,2
Kuala Lumpur,2015,44,1
Kuala Lumpur,2015,45,3
Kuala Lumpur,2015,46,2
Kuala Lumpur,2015,47,1
Kuala Lumpur,2015,48,1
Kuala Lumpur,2015,49,2
Kuala Lumpur,2015,50,2
Kuala Lumpur,2015,51,1
Kuala Lumpur,2015,52,1
Kuala Lumpur,2016,1,2
Kuala Lumpur,2016,2,2
Kuala Lumpur,2016,3,4
Kuala Lumpur,2016,4,4
Kuala Lumpur,2016,5,4
Kuala Lumpur,2016,6,1
Kuala Lumpur,2016,7,1
Kuala Lumpur,2016,8,0
Kuala Lumpur,2016,9,0
Kuala Lumpur,2016,10,1
Kuala Lumpur,2016,11,2
Kuala Lumpur,2016,12,2
Kuala Lumpur,2016,13,1
Kuala Lumpur,2016,14,1
Kuala Lumpur,2016,15,1
Kuala Lumpur,2016,16,1
Kuala Lumpur,2016,17,1
Kuala Lumpur,2016,18,2
Kuala Lumpur,2016,19,1
Kuala Lumpur,2016,20,1
Kuala Lumpur,2016,21,1
Kuala Lumpur,2016,22,2
Kuala Lumpur,2016,23,2
Kuala Lumpur,2016,24,4
Kuala Lumpur,2016,25,3
Kuala Lumpur,2016,26,0
Kuala Lumpur,2016,27,0
Kuala Lumpur,2016,28,1
Kuala Lumpur,2016,29,2
Kuala Lumpur,2016,30,3
Kuala Lumpur,2016,31,0
Kuala Lumpur,2016,32,3
Kuala Lumpur,2016,33,1
Kuala Lumpur,2016,34,1
Kuala Lumpur,2016,35,1
Kuala Lumpur,2016,36,1
Kuala Lumpur,2016,37,1
Kuala Lumpur,2016,38,1
Kuala Lumpur,2016,39,0
Kuala Lumpur,2016,40,0
Kuala Lumpur,2016,41,1
Kuala Lumpur,2016,42,1
Kuala Lumpur,2016,43,2
Kuala Lumpur,2016,44,1
Kuala Lumpur,2016,45,0
Kuala Lumpur,2016,46,1
Kuala Lumpur,2016,47,1
Kuala Lumpur,2016,48,1
Kuala Lumpur,2016,49,2
Kuala Lumpur,2016,50,0
Kuala Lumpur,2016,51,1
Kuala Lumpur,2016,52,1
Kuala Lumpur,2017,1,0
Kuala Lumpur,2017,2,1
Kuala Lumpur,2017,3,2
Kuala Lumpur,2017,4,3
Kuala Lumpur,2017,5,2
Kuala Lumpur,2017,6,1
Kuala Lumpur,2017,7,2
Kuala Lumpur,2017,8,1
Kuala Lumpur,2017,9,0
Kuala Lumpur,2017,10,2
Kuala Lumpur,2017,11,0
Kuala Lumpur,2017,12,1
Kuala Lumpur,2017,13,3
Kuala Lumpur,2017,14,3
Kuala Lumpur,2017,15,1
Kuala Lumpur,2017,16,1
Kuala Lumpur,2017,17,3
Kuala Lumpur,2017,18,2
Kuala Lumpur,2017,19,5
Kuala Lumpur,2017,20,2
Kuala Lumpur,2017,21,3
Kuala Lumpur,2017,22,1
Kuala Lumpur,2017,23,1
Kuala Lumpur,2017,24,2
Kuala Lumpur,2017,25,1
Kuala Lumpur,2017,26,0
Kuala Lumpur,2017,27,0
Kuala Lumpur,2017,28,1
Kuala Lumpur,2017,29,2
Kuala Lumpur,2017,30,1
Kuala Lumpur,2017,31,2
Kuala Lumpur,2017,32,3
Kuala Lumpur,2017,33,2
Kuala Lumpur,2017,34,0
Kuala Lumpur,2017,35,0
Kuala Lumpur,2017,36,1
Kuala Lumpur,2017,37,1
Kuala Lumpur,2017,38,1
Kuala Lumpur,2017,39,0
Kuala Lumpur,2017,40,1
Kuala Lumpur,2017,41,1
Kuala Lumpur,2017,42,0
Kuala Lumpur,2017,43,1
Kuala Lumpur,2017,44,0
Kuala Lumpur,2017,45,0
Kuala Lumpur,2017,46,2
Kuala Lumpur,2017,47,0
Kuala Lumpur,2017,48,0
Kuala Lumpur,2017,49,0
Kuala Lumpur,2017,50,0
Kuala Lumpur,2017,51,0
Kuala Lumpur,2017,52,0
Labuan,2010,1,0
Labuan,2010,2,0
Labuan,2010,3,0
Labuan,2010,4,0
Labuan,2010,5,0
Labuan,2010,6,0
Labuan,2010,7,0
Labuan,2010,8,0
Labuan,2010,9,0
Labuan,2010,10,0
Labuan,2010,11,0
Labuan,2010,12,0
Labuan,2010,13,0
Labuan,2010,14,0
Labuan,2010,15,0
Labuan,2010,16,0
Labuan,2010,17,0
Labuan,2010,18,0
Labuan,2010,19,0
Labuan,2010,20,0
Labuan,2010,21,0
Labuan,2010,22,0
Labuan,2010,23,0
Labuan,2010,24,0
Labuan,2010,25,0
Labuan,2010,26,0
Labuan,2010,27,0
Labuan,2010,28,0
Labuan,2010,29,0
Labuan,2010,30,0
Labuan,2010,31,0
Labuan,2010,32,0
Labuan,2010,33,0
Labuan,2010,34,0
Labuan,2010,35,0
Labuan,2010,36,0
Labuan,2010,37,0
Labuan,2010,38,0
Labuan,2010,39,0
Labuan,2010,40,0
Labuan,2010,41,0
Labuan,2010,42,0
Labuan,2010,43,0
Labuan,2010,44,0
Labuan,2010,45,0
Labuan,2010,46,0
Labuan,2010,47,0
Labuan,2010,48,0
Labuan,2010,49,0
Labuan,2010,50,0
Labuan,2010,51,0
Labuan,2010,52,0
Labuan,2011,1,0
Labuan,2011,2,0
Labuan,2011,3,0
Labuan,2011,4,0
Labuan,2011,5,0
Labuan,2011,6,0
Labuan,2011,7,0
Labuan,2011,8,0
Labuan,2011,9,0
Labuan,2011,10,0
Labuan,2011,11,0
Labuan,2011,12,0
Labuan,2011,13,0
Labuan,2011,14,0
Labuan,2011,15,0
Labuan,2011,16,0
Labuan,2011,17,0
Labuan,2011,18,0
Labuan,2011,19,0
Labuan,2011,20,0
Labuan,2011,21,0
Labuan,2011,22,0
Labuan,2011,23,0
Labuan,2011,24,0
Labuan,2011,25,0
Labuan,2011,26,0
Labuan,2011,27,0
Labuan,2011,28,0
Labuan,2011,29,0
Labuan,2011,30,0
Labuan,2011,31,0
Labuan,2011,32,0
Labuan,2011,33,0
Labuan,2011,34,0
Labuan,2011,35,0
Labuan,2011,36,0
Labuan,2011,37,0
Labuan,2011,38,0
Labuan,2011,39,0
Labuan,2011,40,0
Labuan,2011,41,0
Labuan,2011,42,0
Labuan,2011,43,0
Labuan,2011,44,0
Labuan,2011,45,0
Labuan,2011,46,0
Labuan,2011,47,0
Labuan,2011,48,0
Labuan,2011,49,0
Labuan,2011,50,0
Labuan,2011,51,0
Labuan,2011,52,0
Labuan,2012,1,0
Labuan,2012,2,0
Labuan,2012,3,0
Labuan,2012,4,0
Labuan,2012,5,0
Labuan,2012,6,0
Labuan,2012,7,0
Labuan,2012,8,0
Labuan,2012,9,0
Labuan,2012,10,0
Labuan,2012,11,0
Labuan,2012,12,0
Labuan,2012,13,0
Labuan,2012,14,0
Labuan,2012,15,0
Labuan,2012,16,0
Labuan,2012,17,0
Labuan,2012,18,0
Labuan,2012,19,0
Labuan,2012,20,0
Labuan,2012,21,0
Labuan,2012,22,0
Labuan,2012,23,0
Labuan,2012,24,0
Labuan,2012,25,0
Labuan,2012,26,0
Labuan,2012,27,0
Labuan,2012,28,0
Labuan,2012,29,0
Labuan,2012,30,0
Labuan,2012,31,0
Labuan,2012,32,0
Labuan,2012,33,0
Labuan,2012,34,0
Labuan,2012,35,0
Labuan,2012,36,0
Labuan,2012,37,0
Labuan,2012,38,0
Labuan,2012,39,0
Labuan,2012,40,0
Labuan,2012,41,0
Labuan,2012,42,0
Labuan,2012,43,0
Labuan,2012,44,0
Labuan,2012,45,0
Labuan,2012,46,0
Labuan,2012,47,0
Labuan,2012,48,0
Labuan,2012,49,0
Labuan,2012,50,0
Labuan,2012,51,0
Labuan,2012,52,0
Labuan,2013,1,0
Labuan,2013,2,0
Labuan,2013,3,0
Labuan,2013,4,0
Labuan,2013,5,0
Labuan,2013,6,0
Labuan,2013,7,0
Labuan,2013,8,0
Labuan,2013,9,0
Labuan,2013,10,0
Labuan,2013,11,0
Labuan,2013,12,0
Labuan,2013,13,0
Labuan,2013,14,0
Labuan,2013,15,0
Labuan,2013,16,0
Labuan,2013,17,0
Labuan,2013,18,0
Labuan,2013,19,0
Labuan,2013,20,0
Labuan,2013,21,0
Labuan,2013,22,0
Labuan,2013,23,0
Labuan,2013,24,0
Labuan,2013,25,0
Labuan,2013,26,0
Labuan,2013,27,0
Labuan,2013,28,0
Labuan,2013,29,1
Labuan,2013,30,0
Labuan,2013,31,0
Labuan,2013,32,0
Labuan,2013,33,0
Labuan,2013,34,0
Labuan,2013,35,0
Labuan,2013,36,1
Labuan,2013,37,0
Labuan,2013,38,0
Labuan,2013,39,0
Labuan,2013,40,0
Labuan,2013,41,0
Labuan,2013,42,0
Labuan,2013,43,0
Labuan,2013,44,0
Labuan,2013,45,0
Labuan,2013,46,0
Labuan,2013,47,0
Labuan,2013,48,0
Labuan,2013,49,0
Labuan,2013,50,0
Labuan,2013,51,0
Labuan,2013,52,0
Labuan,2014,1,0
Labuan,2014,2,0
Labuan,2014,3,0
Labuan,2014,4,0
Labuan,2014,5,0
Labuan,2014,6,0
Labuan,2014,7,0
Labuan,2014,8,0
Labuan,2014,9,0
Labuan,2014,10,0
Labuan,2014,11,0
Labuan,2014,12,0
Labuan,2014,13,0
Labuan,2014,14,0
Labuan,2014,15,0
Labuan,2014,16,0
Labuan,2014,17,0
Labuan,2014,18,0
Labuan,2014,19,0
Labuan,2014,20,0
Labuan,2014,21,0
Labuan,2014,22,0
Labuan,2014,23,0
Labuan,2014,24,0
Labuan,2014,25,0
Labuan,2014,26,0
Labuan,2014,27,0
Labuan,2014,28,0
Labuan,2014,29,0
Labuan,2014,30,0
Labuan,2014,31,0
Labuan,2014,32,0
Labuan,2014,33,0
Labuan,2014,34,0
Labuan,2014,35,0
Labuan,2014,36,0
Labuan,2014,37,0
Labuan,2014,38,0
Labuan,2014,39,0
Labuan,2014,40,0
Labuan,2014,41,0
Labuan,2014,42,0
Labuan,2014,43,0
Labuan,2014,44,0
Labuan,2014,45,0
Labuan,2014,46,0
Labuan,2014,47,0
Labuan,2014,48,0
Labuan,2014,49,0
Labuan,2014,50,0
Labuan,2014,51,0
Labuan,2014,52,0
Labuan,2014,53,0
Labuan,2015,1,0
Labuan,2015,2,0
Labuan,2015,3,0
Labuan,2015,4,0
Labuan,2015,5,0
Labuan,2015,6,0
Labuan,2015,7,0
Labuan,2015,8,0
Labuan,2015,9,0
Labuan,2015,10,0
Labuan,2015,11,0
Labuan,2015,12,0
Labuan,2015,13,0
Labuan,2015,14,0
Labuan,2015,15,0
Labuan,2015,16,0
Labuan,2015,17,0
Labuan,2015,18,0
Labuan,2015,19,0
Labuan,2015,20,0
Labuan,2015,21,0
Labuan,2015,22,0
Labuan,2015,23,0
Labuan,2015,24,0
Labuan,2015,25,0
Labuan,2015,26,0
Labuan,2015,27,0
Labuan,2015,28,0
Labuan,2015,29,0
Labuan,2015,30,0
Labuan,2015,31,0
Labuan,2015,32,0
Labuan,2015,33,0
Labuan,2015,34,0
Labuan,2015,35,0
Labuan,2015,36,0
Labuan,2015,37,0
Labuan,2015,38,0
Labuan,2015,39,0
Labuan,2015,40,0
Labuan,2015,41,0
Labuan,2015,42,0
Labuan,2015,43,0
Labuan,2015,44,0
Labuan,2015,45,0
Labuan,2015,46,0
Labuan,2015,47,0
Labuan,2015,48,0
Labuan,2015,49,0
Labuan,2015,50,0
Labuan,2015,51,0
Labuan,2015,52,0
Labuan,2016,1,0
Labuan,2016,2,0
Labuan,2016,3,0
Labuan,2016,4,0
Labuan,2016,5,0
Labuan,2016,6,0
Labuan,2016,7,0
Labuan,2016,8,0
Labuan,2016,9,0
Labuan,2016,10,0
Labuan,2016,11,0
Labuan,2016,12,0
Labuan,2016,13,0
Labuan,2016,14,0
Labuan,2016,15,0
Labuan,2016,16,0
Labuan,2016,17,0
Labuan,2016,18,0
Labuan,2016,19,0
Labuan,2016,20,0
Labuan,2016,21,0
Labuan,2016,22,0
Labuan,2016,23,0
Labuan,2016,24,0
Labuan,2016,25,0
Labuan,2016,26,0
Labuan,2016,27,0
Labuan,2016,28,0
Labuan,2016,29,0
Labuan,2016,30,0
Labuan,2016,31,0
Labuan,2016,32,0
Labuan,2016,33,0
Labuan,2016,34,0
Labuan,2016,35,0
Labuan,2016,36,0
Labuan,2016,37,0
Labuan,2016,38,0
Labuan,2016,39,0
Labuan,2016,40,0
Labuan,2016,41,0
Labuan,2016,42,0
Labuan,2016,43,0
Labuan,2016,44,0
Labuan,2016,45,0
Labuan,2016,46,0
Labuan,2016,47,0
Labuan,2016,48,0
Labuan,2016,49,0
Labuan,2016,50,0
Labuan,2016,51,0
Labuan,2016,52,0
Labuan,2017,1,0
Labuan,2017,2,0
Labuan,2017,3,0
Labuan,2017,4,0
Labuan,2017,5,0
Labuan,2017,6,0
Labuan,2017,7,0
Labuan,2017,8,0
Labuan,2017,9,0
Labuan,2017,10,0
Labuan,2017,11,0
Labuan,2017,12,0
Labuan,2017,13,0
Labuan,2017,14,0
Labuan,2017,15,0
Labuan,2017,16,0
Labuan,2017,17,0
Labuan,2017,18,0
Labuan,2017,19,0
Labuan,2017,20,0
Labuan,2017,21,0
Labuan,2017,22,0
Labuan,2017,23,0
Labuan,2017,24,0
Labuan,2017,25,0
Labuan,2017,26,0
Labuan,2017,27,0
Labuan,2017,28,0
Labuan,2017,29,0
Labuan,2017,30,0
Labuan,2017,31,0
Labuan,2017,32,0
Labuan,2017,33,0
Labuan,2017,34,0
Labuan,2017,35,0
Labuan,2017,36,0
Labuan,2017,37,0
Labuan,2017,38,0
Labuan,2017,39,0
Labuan,2017,40,0
Labuan,2017,41,0
Labuan,2017,42,0
Labuan,2017,43,0
Labuan,2017,44,0
Labuan,2017,45,0
Labuan,2017,46,0
Labuan,2017,47,0
Labuan,2017,48,0
Labuan,2017,49,0
Labuan,2017,50,0
Labuan,2017,51,0
Labuan,2017,52,0
Melaka,2010,1,0
Melaka,2010,2,0
Melaka,2010,3,2
Melaka,2010,4,6
Melaka,2010,5,0
Melaka,2010,6,3
Melaka,2010,7,2
Melaka,2010,8,2
Melaka,2010,9,2
Melaka,2010,10,2
Melaka,2010,11,1
Melaka,2010,12,2
Melaka,2010,13,7
Melaka,2010,14,4
Melaka,2010,15,2
Melaka,2010,16,2
Melaka,2010,17,7
Melaka,2010,18,4
Melaka,2010,19,3
Melaka,2010,20,4
Melaka,2010,21,7
Melaka,2010,22,7
Melaka,2010,23,8
Melaka,2010,24,1
Melaka,2010,25,8
Melaka,2010,26,9
Melaka,2010,27,10
Melaka,2010,28,4
Melaka,2010,29,9
Melaka,2010,30,8
Melaka,2010,31,12
Melaka,2010,32,26
Melaka,2010,33,23
Melaka,2010,34,20
Melaka,2010,35,3
Melaka,2010,36,2
Melaka,2010,37,3
Melaka,2010,38,3
Melaka,2010,39,8
Melaka,2010,40,17
Melaka,2010,41,10
Melaka,2010,42,11
Melaka,2010,43,11
Melaka,2010,44,9
Melaka,2010,45,6
Melaka,2010,46,13
Melaka,2010,47,1
Melaka,2010,48,2
Melaka,2010,49,1
Melaka,2010,50,0
Melaka,2010,51,0
Melaka,2010,52,1
Melaka,2011,1,0
Melaka,2011,2,3
Melaka,2011,3,1
Melaka,2011,4,0
Melaka,2011,5,0
Melaka,2011,6,1
Melaka,2011,7,0
Melaka,2011,8,0
Melaka,2011,9,1
Melaka,2011,10,1
Melaka,2011,11,0
Melaka,2011,12,0
Melaka,2011,13,0
Melaka,2011,14,0
Melaka,2011,15,0
Melaka,2011,16,0
