state,year,week,incidence
Melaka,2014,31,0
Melaka,2014,32,10
Melaka,2014,33,7
Melaka,2014,34,13
Melaka,2014,35,18
Melaka,2014,36,7
Melaka,2014,37,18
Melaka,2014,38,8
Melaka,2014,39,23
Melaka,2014,40,20
Melaka,2014,41,2
Melaka,2014,42,1
Melaka,2014,43,25
Melaka,2014,44,17
Melaka,2014,45,11
Melaka,2014,46,9
Melaka,2014,47,16
Melaka,2014,48,2
Melaka,2014,49,12
Melaka,2014,50,3
Melaka,2014,51,0
Melaka,2014,52,47
Melaka,2014,53,16
Melaka,2015,1,3
Melaka,2015,2,6
Melaka,2015,3,19
Melaka,2015,4,7
Melaka,2015,5,7
Melaka,2015,6,8
Melaka,2015,7,8
Melaka,2015,8,11
Melaka,2015,9,7
Melaka,2015,10,12
Melaka,2015,11,3
Melaka,2015,12,13
Melaka,2015,13,9
Melaka,2015,14,14
Melaka,2015,15,10
Melaka,2015,16,6
Melaka,2015,17,16
Melaka,2015,18,1
Melaka,2015,19,5
Melaka,2015,20,17
Melaka,2015,21,11
Melaka,2015,22,2
Melaka,2015,23,21
Melaka,2015,24,6
Melaka,2015,25,16
Melaka,2015,26,12
Melaka,2015,27,12
Melaka,2015,28,8
Melaka,2015,29,3
Melaka,2015,30,10
Melaka,2015,31,5
Melaka,2015,32,6
Melaka,2015,33,16
Melaka,2015,34,7
Melaka,2015,35,13
Melaka,2015,36,8
Melaka,2015,37,22
Melaka,2015,38,6
Melaka,2015,39,10
Melaka,2015,40,10
Melaka,2015,41,8
Melaka,2015,42,13
Melaka,2015,43,20
Melaka,2015,44,7
Melaka,2015,45,7
Melaka,2015,46,3
Melaka,2015,47,26
Melaka,2015,48,14
Melaka,2015,49,8
Melaka,2015,50,1
Melaka,2015,51,14
Melaka,2015,52,6
Melaka,2016,1,0
Melaka,2016,2,11
Melaka,2016,3,7
Melaka,2016,4,5
Melaka,2016,5,16
Melaka,2016,6,11
Melaka,2016,7,15
Melaka,2016,8,12
Melaka,2016,9,5
Melaka,2016,10,13
Melaka,2016,11,18
Melaka,2016,12,7
Melaka,2016,13,7
Melaka,2016,14,20
Melaka,2016,15,6
Melaka,2016,16,6
Melaka,2016,17,14
Melaka,2016,18,12
Melaka,2016,19,16
Melaka,2016,20,2
Melaka,2016,21,17
Melaka,2016,22,1
Melaka,2016,23,18
Melaka,2016,24,6
Melaka,2016,25,13
Melaka,2016,26,32
Melaka,2016,27,2
Melaka,2016,28,1
Melaka,2016,29,4
Melaka,2016,30,17
Melaka,2016,31,11
Melaka,2016,32,5
Melaka,2016,33,8
Melaka,2016,34,17
Melaka,2016,35,9
Melaka,2016,36,11
Melaka,2016,37,3
Melaka,2016,38,23
Melaka,2016,39,3
Melaka,2016,40,15
Melaka,2016,41,1
Melaka,2016,42,18
Melaka,2016,43,16
Melaka,2016,44,7
Melaka,2016,45,9
Melaka,2016,46,21
Melaka,2016,47,9
Melaka,2016,48,20
Melaka,2016,49,5
Melaka,2016,50,14
Melaka,2016,51,18
Melaka,2016,52,14
Melaka,2017,1,21
Melaka,2017,2,11
Melaka,2017,3,9
Melaka,2017,4,7
Melaka,2017,5,11
Melaka,2017,6,10
Melaka,2017,7,10
Melaka,2017,8,12
Melaka,2017,9,13
Melaka,2017,10,0
Melaka,2017,11,20
Melaka,2017,12,14
Melaka,2017,13,10
Melaka,2017,14,9
Melaka,2017,15,11
Melaka,2017,16,8
Melaka,2017,17,12
Melaka,2017,18,14
Melaka,2017,19,9
Melaka,2017,20,11
Melaka,2017,21,12
Melaka,2017,22,9
Melaka,2017,23,19
Melaka,2017,24,23
Melaka,2017,25,11
Melaka,2017,26,7
Melaka,2017,27,17
Melaka,2017,28,3
Melaka,2017,29,23
Melaka,2017,30,18
Melaka,2017,31,12
Melaka,2017,32,7
Melaka,2017,33,3
Melaka,2017,34,18
Melaka,2017,35,17
Melaka,2017,36,5
Melaka,2017,37,31
Melaka,2017,38,7
Melaka,2017,39,12
Melaka,2017,40,13
Melaka,2017,41,11
Melaka,2017,42,17
Melaka,2017,43,9
Melaka,2017,44,20
Melaka,2017,45,1
Melaka,2017,46,13
Melaka,2017,47,22
Melaka,2017,48,9
Melaka,2017,49,6
Melaka,2017,50,22
Melaka,2017,51,6
Melaka,2017,52,14
Negeri Sembilan,2014,1,12
Negeri Sembilan,2014,2,9
Negeri Sembilan,2014,3,4
Negeri Sembilan,2014,4,2
Negeri Sembilan,2014,5,15
Negeri Sembilan,2014,6,3
Negeri Sembilan,2014,7,15
Negeri Sembilan,2014,8,8
Negeri Sembilan,2014,9,11
Negeri Sembilan,2014,10,11
Negeri Sembilan,2014,11,5
Negeri Sembilan,2014,12,5
Negeri Sembilan,2014,13,19
Negeri Sembilan,2014,14,4
Negeri Sembilan,2014,15,9
Negeri Sembilan,2014,16,22
Negeri Sembilan,2014,17,11
Negeri Sembilan,2014,18,5
Negeri Sembilan,2014,19,22
Negeri Sembilan,2014,20,18
Negeri Sembilan,2014,21,23
Negeri Sembilan,2014,22,12
Negeri Sembilan,2014,23,10
Negeri Sembilan,2014,24,10
Negeri Sembilan,2014,25,10
Negeri Sembilan,2014,26,6
Negeri Sembilan,2014,27,14
Negeri Sembilan,2014,28,33
Negeri Sembilan,2014,29,13
Negeri Sembilan,2014,30,21
Negeri Sembilan,2014,31,3
Negeri Sembilan,2014,32,3
Negeri Sembilan,2014,33,18
Negeri Sembilan,2014,34,8
Negeri Sembilan,2014,35,7
Negeri Sembilan,2014,36,13
Negeri Sembilan,2014,37,8
Negeri Sembilan,2014,38,2
Negeri Sembilan,2014,39,27
Negeri Sembilan,2014,40,14
Negeri Sembilan,2014,41,8
Negeri Sembilan,2014,42,24
Negeri Sembilan,2014,43,26
Negeri Sembilan,2014,44,13
Negeri Sembilan,2014,45,7
Negeri Sembilan,2014,46,11
Negeri Sembilan,2014,47,15
Negeri Sembilan,2014,48,7
Negeri Sembilan,2014,49,16
Negeri Sembilan,2014,50,17
Negeri Sembilan,2014,51,16
Negeri Sembilan,2014,52,4
Negeri Sembilan,2014,53,51
Negeri Sembilan,2015,1,6
Negeri Sembilan,2015,2,5
Negeri Sembilan,2015,3,10
Negeri Sembilan,2015,4,11
Negeri Sembilan,2015,5,9
Negeri Sembilan,2015,6,10
Negeri Sembilan,2015,7,14
Negeri Sembilan,2015,8,14
Negeri Sembilan,2015,9,21
Negeri Sembilan,2015,10,3
Negeri Sembilan,2015,11,16
Negeri Sembilan,2015,12,10
Negeri Sembilan,2015,13,18
Negeri Sembilan,2015,14,11
Negeri Sembilan,2015,15,14
Negeri Sembilan,2015,16,10
Negeri Sembilan,2015,17,20
Negeri Sembilan,2015,18,12
Negeri Sembilan,2015,19,6
Negeri Sembilan,2015,20,10
Negeri Sembilan,2015,21,14
Negeri Sembilan,2015,22,21
Negeri Sembilan,2015,23,8
Negeri Sembilan,2015,24,10
Negeri Sembilan,2015,25,20
Negeri Sembilan,2015,26,8
Negeri Sembilan,2015,27,17
Negeri Sembilan,2015,28,12
Negeri Sembilan,2015,29,12
Negeri Sembilan,2015,30,18
Negeri Sembilan,2015,31,3
Negeri Sembilan,2015,32,13
Negeri Sembilan,2015,33,10
Negeri Sembilan,2015,34,11
Negeri Sembilan,2015,35,11
Negeri Sembilan,2015,36,11
Negeri Sembilan,2015,37,14
Negeri Sembilan,2015,38,9
Negeri Sembilan,2015,39,16
Negeri Sembilan,2015,40,16
Negeri Sembilan,2015,41,14
Negeri Sembilan,2015,42,19
Negeri Sembilan,2015,43,14
Negeri Sembilan,2015,44,13
Negeri Sembilan,2015,45,18
Negeri Sembilan,2015,46,11
Negeri Sembilan,2015,47,10
Negeri Sembilan,2015,48,32
Negeri Sembilan,2015,49,16
Negeri Sembilan,2015,50,10
Negeri Sembilan,2015,51,12
Negeri Sembilan,2015,52,14
Negeri Sembilan,2016,1,29
Negeri Sembilan,2016,2,9
Negeri Sembilan,2016,3,16
Negeri Sembilan,2016,4,4
Negeri Sembilan,2016,5,11
Negeri Sembilan,2016,6,6
Negeri Sembilan,2016,7,11
Negeri Sembilan,2016,8,5
Negeri Sembilan,2016,9,14
Negeri Sembilan,2016,10,13
Negeri Sembilan,2016,11,11
Negeri Sembilan,2016,12,11
Negeri Sembilan,2016,13,5
Negeri Sembilan,2016,14,9
Negeri Sembilan,2016,15,6
Negeri Sembilan,2016,16,20
Negeri Sembilan,2016,17,5
Negeri Sembilan,2016,18,10
Negeri Sembilan,2016,19,13
Negeri Sembilan,2016,20,7
Negeri Sembilan,2016,21,18
Negeri Sembilan,2016,22,17
Negeri Sembilan,2016,23,15
Negeri Sembilan,2016,24,14
Negeri Sembilan,2016,25,12
Negeri Sembilan,2016,26,7
Negeri Sembilan,2016,27,1
Negeri Sembilan,2016,28,2
Negeri Sembilan,2016,29,20
Negeri Sembilan,2016,30,8
Negeri Sembilan,2016,31,2
Negeri Sembilan,2016,32,7
Negeri Sembilan,2016,33,10
Negeri Sembilan,2016,34,19
Negeri Sembilan,2016,35,14
Negeri Sembilan,2016,36,10
Negeri Sembilan,2016,37,7
Negeri Sembilan,2016,38,22
Negeri Sembilan,2016,39,10
Negeri Sembilan,2016,40,17
Negeri Sembilan,2016,41,11
Negeri Sembilan,2016,42,7
Negeri Sembilan,2016,43,22
Negeri Sembilan,2016,44,7
Negeri Sembilan,2016,45,15
Negeri Sembilan,2016,46,7
Negeri Sembilan,2016,47,9
Negeri Sembilan,2016,48,14
Negeri Sembilan,2016,49,18
Negeri Sembilan,2016,50,36
Negeri Sembilan,2016,51,15
Negeri Sembilan,2016,52,33
Negeri Sembilan,2017,1,2
Negeri Sembilan,2017,2,2
Negeri Sembilan,2017,3,8
Negeri Sembilan,2017,4,24
Negeri Sembilan,2017,5,1
Negeri Sembilan,2017,6,7
Negeri Sembilan,2017,7,15
Negeri Sembilan,2017,8,2
Negeri Sembilan,2017,9,28
Negeri Sembilan,2017,10,10
Negeri Sembilan,2017,11,18
Negeri Sembilan,2017,12,8
Negeri Sembilan,2017,13,11
Negeri Sembilan,2017,14,9
Negeri Sembilan,2017,15,4
Negeri Sembilan,2017,16,18
Negeri Sembilan,2017,17,7
Negeri Sembilan,2017,18,6
Negeri Sembilan,2017,19,12
Negeri Sembilan,2017,20,16
Negeri Sembilan,2017,21,11
Negeri Sembilan,2017,22,15
Negeri Sembilan,2017,23,6
Negeri Sembilan,2017,24,17
Negeri Sembilan,2017,25,8
Negeri Sembilan,2017,26,2
Negeri Sembilan,2017,27,4
Negeri Sembilan,2017,28,7
Negeri Sembilan,2017,29,28
Negeri Sembilan,2017,30,16
Negeri Sembilan,2017,31,7
Negeri Sembilan,2017,32,7
Negeri Sembilan,2017,33,16
Negeri Sembilan,2017,34,17
Negeri Sembilan,2017,35,3
Negeri Sembilan,2017,36,14
Negeri Sembilan,2017,37,13
Negeri Sembilan,2017,38,11
Negeri Sembilan,2017,39,6
Negeri Sembilan,2017,40,13
Negeri Sembilan,2017,41,29
Negeri Sembilan,2017,42,17
Negeri Sembilan,2017,43,20
Negeri Sembilan,2017,44,9
Negeri Sembilan,2017,45,15
Negeri Sembilan,2017,46,2
Negeri Sembilan,2017,47,23
Negeri Sembilan,2017,48,7
Negeri Sembilan,2017,49,15
Negeri Sembilan,2017,50,15
Negeri Sembilan,2017,51,25
Negeri Sembilan,2017,52,25
Pahang,2014,1,26
Pahang,2014,2,11
Pahang,2014,3,13
Pahang,2014,4,5
Pahang,2014,5,22
Pahang,2014,6,8
Pahang,2014,7,26
Pahang,2014,8,8
Pahang,2014,9,19
Pahang,2014,10,29
Pahang,2014,11,17
Pahang,2014,12,10
Pahang,2014,13,28
Pahang,2014,14,15
Pahang,2014,15,15
Pahang,2014,16,20
Pahang,2014,17,11
Pahang,2014,18,10
Pahang,2014,19,19
Pahang,2014,20,15
Pahang,2014,21,22
Pahang,2014,22,17
Pahang,2014,23,5
Pahang,2014,24,13
Pahang,2014,25,19
Pahang,2014,26,19
Pahang,2014,27,11
Pahang,2014,28,24
Pahang,2014,29,12
Pahang,2014,30,19
Pahang,2014,31,4
Pahang,2014,32,24
Pahang,2014,33,12
Pahang,2014,34,17
Pahang,2014,35,27
Pahang,2014,36,12
Pahang,2014,37,14
Pahang,2014,38,11
Pahang,2014,39,20
Pahang,2014,40,24
Pahang,2014,41,23
Pahang,2014,42,53
Pahang,2014,43,9
Pahang,2014,44,14
Pahang,2014,45,3
Pahang,2014,46,16
Pahang,2014,47,24
Pahang,2014,48,14
Pahang,2014,49,14
Pahang,2014,50,16
Pahang,2014,51,12
Pahang,2014,52,26
Pahang,2014,53,40
Pahang,2015,1,4
Pahang,2015,2,14
Pahang,2015,3,20
Pahang,2015,4,15
Pahang,2015,5,25
Pahang,2015,6,20
Pahang,2015,7,10
Pahang,2015,8,20
Pahang,2015,9,10
Pahang,2015,10,24
Pahang,2015,11,9
Pahang,2015,12,23
Pahang,2015,13,19
Pahang,2015,14,31
Pahang,2015,15,24
Pahang,2015,16,27
Pahang,2015,17,5
Pahang,2015,18,20
Pahang,2015,19,12
Pahang,2015,20,18
Pahang,2015,21,8
Pahang,2015,22,9
Pahang,2015,23,18
Pahang,2015,24,21
Pahang,2015,25,11
Pahang,2015,26,18
Pahang,2015,27,19
Pahang,2015,28,13
Pahang,2015,29,7
Pahang,2015,30,12
Pahang,2015,31,11
Pahang,2015,32,6
Pahang,2015,33,27
Pahang,2015,34,9
Pahang,2015,35,30
Pahang,2015,36,24
Pahang,2015,37,18
Pahang,2015,38,25
Pahang,2015,39,12
Pahang,2015,40,20
Pahang,2015,41,7
Pahang,2015,42,9
Pahang,2015,43,22
Pahang,2015,44,22
Pahang,2015,45,19
Pahang,2015,46,34
Pahang,2015,47,28
Pahang,2015,48,24
Pahang,2015,49,27
Pahang,2015,50,12
Pahang,2015,51,10
Pahang,2015,52,54
Pahang,2016,1,1
Pahang,2016,2,19
Pahang,2016,3,10
Pahang,2016,4,19
Pahang,2016,5,17
Pahang,2016,6,13
Pahang,2016,7,9
Pahang,2016,8,15
Pahang,2016,9,24
Pahang,2016,10,30
Pahang,2016,11,9
Pahang,2016,12,7
Pahang,2016,13,13
Pahang,2016,14,17
Pahang,2016,15,28
Pahang,2016,16,11
Pahang,2016,17,11
Pahang,2016,18,19
Pahang,2016,19,13
Pahang,2016,20,35
Pahang,2016,21,26
Pahang,2016,22,13
Pahang,2016,23,28
Pahang,2016,24,16
Pahang,2016,25,9
Pahang,2016,26,20
Pahang,2016,27,8
Pahang,2016,28,21
Pahang,2016,29,6
Pahang,2016,30,25
Pahang,2016,31,11
Pahang,2016,32,17
Pahang,2016,33,10
Pahang,2016,34,10
Pahang,2016,35,36
Pahang,2016,36,14
Pahang,2016,37,1
Pahang,2016,38,11
Pahang,2016,39,10
Pahang,2016,40,37
Pahang,2016,41,20
Pahang,2016,42,10
Pahang,2016,43,15
Pahang,2016,44,35
Pahang,2016,45,25
Pahang,2016,46,24
Pahang,2016,47,25
Pahang,2016,48,32
Pahang,2016,49,25
Pahang,2016,50,5
Pahang,2016,51,18
Pahang,2016,52,53
Pahang,2017,1,7
Pahang,2017,2,14
Pahang,2017,3,15
Pahang,2017,4,20
Pahang,2017,5,14
Pahang,2017,6,13
Pahang,2017,7,21
Pahang,2017,8,12
Pahang,2017,9,18
Pahang,2017,10,16
Pahang,2017,11,18
Pahang,2017,12,26
Pahang,2017,13,16
Pahang,2017,14,8
Pahang,2017,15,18
Pahang,2017,16,16
Pahang,2017,17,16
Pahang,2017,18,22
Pahang,2017,19,3
Pahang,2017,20,14
Pahang,2017,21,11
Pahang,2017,22,29
Pahang,2017,23,19
Pahang,2017,24,17
Pahang,2017,25,26
Pahang,2017,26,0
Pahang,2017,27,24
Pahang,2017,28,10
Pahang,2017,29,18
Pahang,2017,30,16
Pahang,2017,31,28
Pahang,2017,32,29
Pahang,2017,33,23
Pahang,2017,34,19
Pahang,2017,35,12
Pahang,2017,36,12
Pahang,2017,37,15
Pahang,2017,38,19
Pahang,2017,39,21
Pahang,2017,40,23
Pahang,2017,41,16
Pahang,2017,42,16
Pahang,2017,43,14
Pahang,2017,44,19
Pahang,2017,45,30
Pahang,2017,46,31
Pahang,2017,47,18
Pahang,2017,48,17
Pahang,2017,49,21
Pahang,2017,50,23
Pahang,2017,51,14
Pahang,2017,52,39
Perak,2014,1,18
Perak,2014,2,41
Perak,2014,3,19
Perak,2014,4,52
Perak,2014,5,6
Perak,2014,6,26
Perak,2014,7,45
Perak,2014,8,22
Perak,2014,9,22
Perak,2014,10,39
Perak,2014,11,56
Perak,2014,12,35
Perak,2014,13,33
Perak,2014,14,28
Perak,2014,15,16
Perak,2014,16,38
Perak,2014,17,21
Perak,2014,18,22
Perak,2014,19,34
Perak,2014,20,43
Perak,2014,21,39
Perak,2014,22,24
Perak,2014,23,29
Perak,2014,24,15
Perak,2014,25,20
Perak,2014,26,65
Perak,2014,27,10
Perak,2014,28,43
Perak,2014,29,27
Perak,2014,30,34
Perak,2014,31,7
Perak,2014,32,45
Perak,2014,33,33
Perak,2014,34,5
Perak,2014,35,60
Perak,2014,36,27
Perak,2014,37,33
Perak,2014,38,8
Perak,2014,39,15
Perak,2014,40,37
Perak,2014,41,21
Perak,2014,42,12
Perak,2014,43,35
Perak,2014,44,18
Perak,2014,45,76
Perak,2014,46,30
Perak,2014,47,14
Perak,2014,48,19
Perak,2014,49,28
Perak,2014,50,31
Perak,2014,51,40
Perak,2014,52,17
Perak,2014,53,78
Perak,2015,1,14
Perak,2015,2,11
Perak,2015,3,19
Perak,2015,4,56
Perak,2015,5,16
Perak,2015,6,30
Perak,2015,7,16
Perak,2015,8,25
Perak,2015,9,56
Perak,2015,10,23
Perak,2015,11,23
Perak,2015,12,54
Perak,2015,13,37
Perak,2015,14,17
Perak,2015,15,16
Perak,2015,16,78
Perak,2015,17,20
Perak,2015,18,32
Perak,2015,19,36
Perak,2015,20,21
Perak,2015,21,56
Perak,2015,22,25
Perak,2015,23,15
Perak,2015,24,52
Perak,2015,25,27
Perak,2015,26,56
Perak,2015,27,22
Perak,2015,28,21
Perak,2015,29,18
Perak,2015,30,20
Perak,2015,31,50
Perak,2015,32,34
Perak,2015,33,31
Perak,2015,34,30
Perak,2015,35,15
Perak,2015,36,45
Perak,2015,37,14
Perak,2015,38,13
Perak,2015,39,20
Perak,2015,40,69
Perak,2015,41,28
Perak,2015,42,24
Perak,2015,43,29
Perak,2015,44,31
Perak,2015,45,9
Perak,2015,46,61
Perak,2015,47,17
Perak,2015,48,30
Perak,2015,49,35
Perak,2015,50,24
Perak,2015,51,55
Perak,2015,52,81
Perak,2016,1,2
Perak,2016,2,14
Perak,2016,3,38
Perak,2016,4,24
Perak,2016,5,27
Perak,2016,6,6
Perak,2016,7,24
Perak,2016,8,40
Perak,2016,9,36
Perak,2016,10,25
Perak,2016,11,27
Perak,2016,12,25
Perak,2016,13,16
Perak,2016,14,28
Perak,2016,15,53
Perak,2016,16,24
Perak,2016,17,25
Perak,2016,18,41
Perak,2016,19,37
Perak,2016,20,35
Perak,2016,21,37
Perak,2016,22,29
Perak,2016,23,21
Perak,2016,24,62
Perak,2016,25,28
Perak,2016,26,45
Perak,2016,27,1
Perak,2016,28,51
Perak,2016,29,38
Perak,2016,30,34
Perak,2016,31,32
Perak,2016,32,34
Perak,2016,33,42
Perak,2016,34,26
Perak,2016,35,26
Perak,2016,36,33
Perak,2016,37,2
Perak,2016,38,27
Perak,2016,39,55
Perak,2016,40,29
Perak,2016,41,31
Perak,2016,42,32
Perak,2016,43,36
Perak,2016,44,33
Perak,2016,45,15
Perak,2016,46,47
Perak,2016,47,47
Perak,2016,48,31
Perak,2016,49,74
Perak,2016,50,20
Perak,2016,51,32
Perak,2016,52,69
Perak,2017,1,19
Perak,2017,2,15
Perak,2017,3,33
Perak,2017,4,31
Perak,2017,5,43
Perak,2017,6,15
Perak,2017,7,13
Perak,2017,8,50
Perak,2017,9,31
Perak,2017,10,42
Perak,2017,11,30
Perak,2017,12,20
Perak,2017,13,67
Perak,2017,14,19
Perak,2017,15,23
Perak,2017,16,33
Perak,2017,17,20
Perak,2017,18,23
Perak,2017,19,29
Perak,2017,20,29
Perak,2017,21,42
Perak,2017,22,41
Perak,2017,23,47
Perak,2017,24,33
Perak,2017,25,35
Perak,2017,26,3
Perak,2017,27,48
Perak,2017,28,35
Perak,2017,29,53
Perak,2017,30,38
Perak,2017,31,48
Perak,2017,32,29
Perak,2017,33,38
Perak,2017,34,23
Perak,2017,35,30
Perak,2017,36,26
Perak,2017,37,43
Perak,2017,38,39
Perak,2017,39,36
Perak,2017,40,21
Perak,2017,41,24
Perak,2017,42,23
Perak,2017,43,35
Perak,2017,44,31
Perak,2017,45,19
Perak,2017,46,34
Perak,2017,47,31
Perak,2017,48,9
Perak,2017,49,51
Perak,2017,50,55
Perak,2017,51,35
Perak,2017,52,63
Perlis,2014,1,0
Perlis,2014,2,4
Perlis,2014,3,1
Perlis,2014,4,5
Perlis,2014,5,1
Perlis,2014,6,3
Perlis,2014,7,2
Perlis,2014,8,0
Perlis,2014,9,3
Perlis,2014,10,2
Perlis,2014,11,3
Perlis,2014,12,5
Perlis,2014,13,2
Perlis,2014,14,1
Perlis,2014,15,5
Perlis,2014,16,3
Perlis,2014,17,0
Perlis,2014,18,1
Perlis,2014,19,6
Perlis,2014,20,0
Perlis,2014,21,8
Perlis,2014,22,0
Perlis,2014,23,3
Perlis,2014,24,3
Perlis,2014,25,1
Perlis,2014,26,0
Perlis,2014,27,3
Perlis,2014,28,2
Perlis,2014,29,1
Perlis,2014,30,4
Perlis,2014,31,0
Perlis,2014,32,0
Perlis,2014,33,2
Perlis,2014,34,3
Perlis,2014,35,2
Perlis,2014,36,1
Perlis,2014,37,8
Perlis,2014,38,3
Perlis,2014,39,0
Perlis,2014,40,3
Perlis,2014,41,2
Perlis,2014,42,2
Perlis,2014,43,1
Perlis,2014,44,1
Perlis,2014,45,2
Perlis,2014,46,0
Perlis,2014,47,2
Perlis,2014,48,2
Perlis,2014,49,1
Perlis,2014,50,2
Perlis,2014,51,5
Perlis,2014,52,3
Perlis,2014,53,2
Perlis,2015,1,0
Perlis,2015,2,2
Perlis,2015,3,0
Perlis,2015,4,6
Perlis,2015,5,6
Perlis,2015,6,0
Perlis,2015,7,1
Perlis,2015,8,0
Perlis,2015,9,3
Perlis,2015,10,3
Perlis,2015,11,2
Perlis,2015,12,2
Perlis,2015,13,2
Perlis,2015,14,4
Perlis,2015,15,0
Perlis,2015,16,4
Perlis,2015,17,1
Perlis,2015,18,2
Perlis,2015,19,2
Perlis,2015,20,3
Perlis,2015,21,8
Perlis,2015,22,4
Perlis,2015,23,0
Perlis,2015,24,4
Perlis,2015,25,9
Perlis,2015,26,3
Perlis,2015,27,2
Perlis,2015,28,2
Perlis,2015,29,2
Perlis,2015,30,0
Perlis,2015,31,2
Perlis,2015,32,6
Perlis,2015,33,3
Perlis,2015,34,3
Perlis,2015,35,2
Perlis,2015,36,3
Perlis,2015,37,0
Perlis,2015,38,2
Perlis,2015,39,3
Perlis,2015,40,3
Perlis,2015,41,3
Perlis,2015,42,2
Perlis,2015,43,1
Perlis,2015,44,3
Perlis,2015,45,1
Perlis,2015,46,5
Perlis,2015,47,1
Perlis,2015,48,0
Perlis,2015,49,2
Perlis,2015,50,1
Perlis,2015,51,1
Perlis,2015,52,6
Perlis,2016,1,2
Perlis,2016,2,2
Perlis,2016,3,5
Perlis,2016,4,3
Perlis,2016,5,0
Perlis,2016,6,0
Perlis,2016,7,6
Perlis,2016,8,3
Perlis,2016,9,0
Perlis,2016,10,3
Perlis,2016,11,1
Perlis,2016,12,2
Perlis,2016,13,4
Perlis,2016,14,1
Perlis,2016,15,7
Perlis,2016,16,2
Perlis,2016,17,3
Perlis,2016,18,5
Perlis,2016,19,1
Perlis,2016,20,1
Perlis,2016,21,1
Perlis,2016,22,0
Perlis,2016,23,3
Perlis,2016,24,5
Perlis,2016,25,2
Perlis,2016,26,1
Perlis,2016,27,2
Perlis,2016,28,2
Perlis,2016,29,2
Perlis,2016,30,5
Perlis,2016,31,4
Perlis,2016,32,5
Perlis,2016,33,1
Perlis,2016,34,8
Perlis,2016,35,1
Perlis,2016,36,4
Perlis,2016,37,1
Perlis,2016,38,5
Perlis,2016,39,1
Perlis,2016,40,3
Perlis,2016,41,3
Perlis,2016,42,4
Perlis,2016,43,5
Perlis,2016,44,0
Perlis,2016,45,1
Perlis,2016,46,2
Perlis,2016,47,3
Perlis,2016,48,3
Perlis,2016,49,0
Perlis,2016,50,2
Perlis,2016,51,2
Perlis,2016,52,1
Perlis,2017,1,3
Perlis,2017,2,3
Perlis,2017,3,1
Perlis,2017,4,6
Perlis,2017,5,4
Perlis,2017,6,3
Perlis,2017,7,0
Perlis,2017,8,6
Perlis,2017,9,4
Perlis,2017,10,0
Perlis,2017,11,2
Perlis,2017,12,3
Perlis,2017,13,1
Perlis,2017,14,4
Perlis,2017,15,0
Perlis,2017,16,1
Perlis,2017,17,3
Perlis,2017,18,4
Perlis,2017,19,1
Perlis,2017,20,2
Perlis,2017,21,3
Perlis,2017,22,1
Perlis,2017,23,1
Perlis,2017,24,4
Perlis,2017,25,7
Perlis,2017,26,1
Perlis,2017,27,4
Perlis,2017,28,1
Perlis,2017,29,4
Perlis,2017,30,4
Perlis,2017,31,2
Perlis,2017,32,2
Perlis,2017,33,0
Perlis,2017,34,1
Perlis,2017,35,4
Perlis,2017,36,2
Perlis,2017,37,2
Perlis,2017,38,0
Perlis,2017,39,8
Perlis,2017,40,1
Perlis,2017,41,2
Perlis,2017,42,0
Perlis,2017,43,1
Perlis,2017,44,6
Perlis,2017,45,2
Perlis,2017,46,3
Perlis,2017,47,4
Perlis,2017,48,5
Perlis,2017,49,0
Perlis,2017,50,5
Perlis,2017,51,1
Perlis,2017,52,0
Pulau Pinang,2014,1,22
Pulau Pinang,2014,2,25
Pulau Pinang,2014,3,13
Pulau Pinang,2014,4,26
Pulau Pinang,2014,5,22
Pulau Pinang,2014,6,37
Pulau Pinang,2014,7,16
Pulau Pinang,2014,8,14
Pulau Pinang,2014,9,22
Pulau Pinang,2014,10,12
Pulau Pinang,2014,11,27
Pulau Pinang,2014,12,23
Pulau Pinang,2014,13,15
Pulau Pinang,2014,14,28
Pulau Pinang,2014,15,12
Pulau Pinang,2014,16,43
Pulau Pinang,2014,17,28
Pulau Pinang,2014,18,37
Pulau Pinang,2014,19,13
Pulau Pinang,2014,20,12
Pulau Pinang,2014,21,16
Pulau Pinang,2014,22,34
Pulau Pinang,2014,23,13
Pulau Pinang,2014,24,26
Pulau Pinang,2014,25,25
Pulau Pinang,2014,26,40
Pulau Pinang,2014,27,18
Pulau Pinang,2014,28,10
Pulau Pinang,2014,29,23
Pulau Pinang,2014,30,38
Pulau Pinang,2014,31,22
Pulau Pinang,2014,32,20
Pulau Pinang,2014,33,14
Pulau Pinang,2014,34,20
Pulau Pinang,2014,35,38
Pulau Pinang,2014,36,16
Pulau Pinang,2014,37,33
Pulau Pinang,2014,38,16
Pulau Pinang,2014,39,35
Pulau Pinang,2014,40,21
Pulau Pinang,2014,41,26
Pulau Pinang,2014,42,25
Pulau Pinang,2014,43,12
Pulau Pinang,2014,44,26
Pulau Pinang,2014,45,13
Pulau Pinang,2014,46,27
Pulau Pinang,2014,47,36
Pulau Pinang,2014,48,34
Pulau Pinang,2014,49,18
Pulau Pinang,2014,50,26
Pulau Pinang,2014,51,10
Pulau Pinang,2014,52,40
Pulau Pinang,2014,53,34
Pulau Pinang,2015,1,13
Pulau Pinang,2015,2,24
Pulau Pinang,2015,3,33
Pulau Pinang,2015,4,39
Pulau Pinang,2015,5,23
Pulau Pinang,2015,6,32
Pulau Pinang,2015,7,16
